Iter  Part  GoF  Model_Output  
49  29   1.8590361E-01   1.8590361E-01  
49  30   1.8590361E-01   1.8590361E-01  
49  31   1.8590361E-01   1.8590361E-01  
49  32   1.8590361E-01   1.8590361E-01  
49  33   1.8590361E-01   1.8590361E-01  
49  34   1.8590361E-01   1.8590361E-01  
49  35   1.8590361E-01   1.8590361E-01  
49  36   1.8590361E-01   1.8590361E-01  
49  37   1.8590361E-01   1.8590361E-01  
49  38   1.8590361E-01   1.8590361E-01  
49  39   1.8590361E-01   1.8590361E-01  
49  40   1.8590361E-01   1.8590361E-01  
8  1   1.7376275E-01   1.7376275E-01  
8  2   2.4553951E-01   2.4553951E-01  
8  3   1.0000000E+10   1.0000000E+10  
8  4   1.0000000E+10   1.0000000E+10  
8  5   1.6033542E-01   1.6033542E-01  
8  6   2.7209500E-01   2.7209500E-01  
8  7   1.0000000E+10   1.0000000E+10  
8  8   1.0000000E+10   1.0000000E+10  
8  9   1.0000000E+10   1.0000000E+10  
8  10   1.0000000E+10   1.0000000E+10  
8  11   1.0000000E+10   1.0000000E+10  
8  12   1.0000000E+10   1.0000000E+10  
8  13   1.5010490E-01   1.5010490E-01  
8  14   1.0000000E+10   1.0000000E+10  
8  15   1.0000000E+10   1.0000000E+10  
8  16   1.6725297E-01   1.6725297E-01  
8  17   2.9173904E-01   2.9173904E-01  
8  18   1.0000000E+10   1.0000000E+10  
8  19   1.0000000E+10   1.0000000E+10  
8  20   1.0000000E+10   1.0000000E+10  
8  21   2.5011019E-01   2.5011019E-01  
8  22   1.5830107E-01   1.5830107E-01  
8  23   1.0000000E+10   1.0000000E+10  
8  24   1.0000000E+10   1.0000000E+10  
8  25   1.0000000E+10   1.0000000E+10  
8  26   1.6343666E-01   1.6343666E-01  
8  27   1.0000000E+10   1.0000000E+10  
8  28   1.3835007E-01   1.3835007E-01  
8  29   2.0937063E-01   2.0937063E-01  
8  30   1.4788121E-01   1.4788121E-01  
8  31   1.0000000E+10   1.0000000E+10  
8  32   1.0000000E+10   1.0000000E+10  
8  33   1.0000000E+10   1.0000000E+10  
8  34   1.7348930E-01   1.7348930E-01  
8  35   1.2918149E-01   1.2918149E-01  
8  36   1.5345971E-01   1.5345971E-01  
8  37   1.7699666E-01   1.7699666E-01  
8  38   2.4958796E-01   2.4958796E-01  
8  39   1.5701479E-01   1.5701479E-01  
8  40   1.0000000E+10   1.0000000E+10  
50  1   1.8590361E-01   1.8590361E-01  
50  2   1.8590361E-01   1.8590361E-01  
50  3   1.8590361E-01   1.8590361E-01  
50  4   1.8590361E-01   1.8590361E-01  
50  5   1.8590361E-01   1.8590361E-01  
50  6   1.8590361E-01   1.8590361E-01  
50  7   1.8590361E-01   1.8590361E-01  
50  8   1.8590361E-01   1.8590361E-01  
50  9   1.8590361E-01   1.8590361E-01  
50  10   1.8590361E-01   1.8590361E-01  
50  11   1.8590361E-01   1.8590361E-01  
50  12   1.8590361E-01   1.8590361E-01  
50  13   1.8590361E-01   1.8590361E-01  
50  14   1.8590361E-01   1.8590361E-01  
50  15   1.8590361E-01   1.8590361E-01  
50  16   1.8590361E-01   1.8590361E-01  
50  17   1.8590361E-01   1.8590361E-01  
50  18   1.8590361E-01   1.8590361E-01  
50  19   1.8590361E-01   1.8590361E-01  
50  20   1.8590361E-01   1.8590361E-01  
50  21   1.8590361E-01   1.8590361E-01  
50  22   1.8590361E-01   1.8590361E-01  
50  23   1.8590361E-01   1.8590361E-01  
50  24   1.8619739E-01   1.8619739E-01  
50  25   1.8590361E-01   1.8590361E-01  
50  26   1.8590361E-01   1.8590361E-01  
50  27   1.8590361E-01   1.8590361E-01  
50  28   1.8590361E-01   1.8590361E-01  
50  29   1.8590361E-01   1.8590361E-01  
50  30   1.8590361E-01   1.8590361E-01  
50  31   1.8590361E-01   1.8590361E-01  
50  32   1.8590361E-01   1.8590361E-01  
50  33   1.8590361E-01   1.8590361E-01  
50  34   1.8590361E-01   1.8590361E-01  
50  35   1.8590361E-01   1.8590361E-01  
50  36   1.8590361E-01   1.8590361E-01  
50  37   1.8590361E-01   1.8590361E-01  
50  38   1.8590361E-01   1.8590361E-01  
50  39   1.8590361E-01   1.8590361E-01  
50  40   1.8590361E-01   1.8590361E-01  
51  1   1.8590361E-01   1.8590361E-01  
51  2   1.8590361E-01   1.8590361E-01  
51  3   1.8590361E-01   1.8590361E-01  
51  4   1.8590361E-01   1.8590361E-01  
51  5   1.8590361E-01   1.8590361E-01  
51  6   1.8590361E-01   1.8590361E-01  
51  7   1.8590361E-01   1.8590361E-01  
51  8   1.8590361E-01   1.8590361E-01  
51  9   1.8590361E-01   1.8590361E-01  
51  10   1.8590361E-01   1.8590361E-01  
51  11   1.8590361E-01   1.8590361E-01  
51  12   1.8590361E-01   1.8590361E-01  
51  13   1.8590361E-01   1.8590361E-01  
51  14   1.8619739E-01   1.8619739E-01  
51  15   1.8590361E-01   1.8590361E-01  
51  16   1.8590361E-01   1.8590361E-01  
51  17   1.8590361E-01   1.8590361E-01  
51  18   1.9802938E-01   1.9802938E-01  
51  19   1.8590361E-01   1.8590361E-01  
51  20   1.8590361E-01   1.8590361E-01  
51  21   1.8590361E-01   1.8590361E-01  
51  22   1.8590361E-01   1.8590361E-01  
51  23   1.8590361E-01   1.8590361E-01  
51  24   1.8619739E-01   1.8619739E-01  
51  25   1.8590361E-01   1.8590361E-01  
51  26   1.8590361E-01   1.8590361E-01  
51  27   1.8590361E-01   1.8590361E-01  
51  28   1.8590361E-01   1.8590361E-01  
51  29   1.8590361E-01   1.8590361E-01  
51  30   1.8590361E-01   1.8590361E-01  
51  31   1.8590361E-01   1.8590361E-01  
51  32   1.8590361E-01   1.8590361E-01  
51  33   1.8590361E-01   1.8590361E-01  
51  34   1.8590361E-01   1.8590361E-01  
51  35   1.8590361E-01   1.8590361E-01  
51  36   1.8590361E-01   1.8590361E-01  
51  37   1.8590361E-01   1.8590361E-01  
51  38   1.8590361E-01   1.8590361E-01  
51  39   1.8590361E-01   1.8590361E-01  
51  40   1.8590361E-01   1.8590361E-01  
52  1   1.8590361E-01   1.8590361E-01  
52  2   1.8590361E-01   1.8590361E-01  
52  3   1.8590361E-01   1.8590361E-01  
52  4   1.8590361E-01   1.8590361E-01  
52  5   1.8590361E-01   1.8590361E-01  
52  6   1.8590361E-01   1.8590361E-01  
52  7   1.8590361E-01   1.8590361E-01  
52  8   1.8590361E-01   1.8590361E-01  
52  9   1.8590361E-01   1.8590361E-01  
52  10   1.8590361E-01   1.8590361E-01  
52  11   1.8590361E-01   1.8590361E-01  
52  12   1.8590361E-01   1.8590361E-01  
52  13   1.9802938E-01   1.9802938E-01  
52  14   1.8619739E-01   1.8619739E-01  
52  15   1.8590361E-01   1.8590361E-01  
52  16   1.8590361E-01   1.8590361E-01  
52  17   1.8590361E-01   1.8590361E-01  
52  18   1.9802938E-01   1.9802938E-01  
52  19   1.8590361E-01   1.8590361E-01  
52  20   1.8590361E-01   1.8590361E-01  
52  21   1.8590361E-01   1.8590361E-01  
52  22   1.8590361E-01   1.8590361E-01  
52  23   1.8590361E-01   1.8590361E-01  
52  24   1.8619739E-01   1.8619739E-01  
52  25   1.8590361E-01   1.8590361E-01  
52  26   1.8590361E-01   1.8590361E-01  
52  27   1.8590361E-01   1.8590361E-01  
52  28   1.8590361E-01   1.8590361E-01  
52  29   1.8590361E-01   1.8590361E-01  
52  30   1.8590361E-01   1.8590361E-01  
52  31   1.8590361E-01   1.8590361E-01  
52  32   1.8590361E-01   1.8590361E-01  
52  33   1.8590361E-01   1.8590361E-01  
52  34   1.8590361E-01   1.8590361E-01  
52  35   1.8590361E-01   1.8590361E-01  
52  36   1.8590361E-01   1.8590361E-01  
52  37   1.8590361E-01   1.8590361E-01  
52  38   1.8590361E-01   1.8590361E-01  
52  39   1.9802938E-01   1.9802938E-01  
52  40   1.8590361E-01   1.8590361E-01  
53  1   1.8590361E-01   1.8590361E-01  
53  2   1.8590361E-01   1.8590361E-01  
53  3   1.8590361E-01   1.8590361E-01  
53  4   1.8590361E-01   1.8590361E-01  
53  5   1.8590361E-01   1.8590361E-01  
53  6   1.8590361E-01   1.8590361E-01  
53  7   1.8590361E-01   1.8590361E-01  
53  8   1.8590361E-01   1.8590361E-01  
53  9   1.8590361E-01   1.8590361E-01  
53  10   1.8590361E-01   1.8590361E-01  
53  11   1.8590361E-01   1.8590361E-01  
53  12   1.8590361E-01   1.8590361E-01  
53  13   1.9802938E-01   1.9802938E-01  
53  14   1.8590361E-01   1.8590361E-01  
53  15   1.8590361E-01   1.8590361E-01  
53  16   1.8590361E-01   1.8590361E-01  
53  17   1.8590361E-01   1.8590361E-01  
53  18   1.8590361E-01   1.8590361E-01  
53  19   1.9802938E-01   1.9802938E-01  
53  20   1.8590361E-01   1.8590361E-01  
53  21   1.8590361E-01   1.8590361E-01  
53  22   1.8590361E-01   1.8590361E-01  
53  23   1.8590361E-01   1.8590361E-01  
53  24   1.8619739E-01   1.8619739E-01  
53  25   1.8590361E-01   1.8590361E-01  
53  26   1.8590361E-01   1.8590361E-01  
53  27   1.8590361E-01   1.8590361E-01  
53  28   1.8590361E-01   1.8590361E-01  
53  29   1.8590361E-01   1.8590361E-01  
53  30   1.8590361E-01   1.8590361E-01  
53  31   1.8590361E-01   1.8590361E-01  
53  32   1.8590361E-01   1.8590361E-01  
53  33   1.8590361E-01   1.8590361E-01  
53  34   1.8590361E-01   1.8590361E-01  
53  35   1.8590361E-01   1.8590361E-01  
53  36   1.8590361E-01   1.8590361E-01  
53  37   1.8590361E-01   1.8590361E-01  
53  38   1.8590361E-01   1.8590361E-01  
53  39   1.9802938E-01   1.9802938E-01  
53  40   1.8590361E-01   1.8590361E-01  
54  1   1.8590361E-01   1.8590361E-01  
54  2   1.8590361E-01   1.8590361E-01  
54  3   1.8590361E-01   1.8590361E-01  
54  4   1.8590361E-01   1.8590361E-01  
54  5   1.8590361E-01   1.8590361E-01  
54  6   1.8590361E-01   1.8590361E-01  
54  7   1.8590361E-01   1.8590361E-01  
54  8   1.8590361E-01   1.8590361E-01  
54  9   1.8590361E-01   1.8590361E-01  
54  10   1.8590361E-01   1.8590361E-01  
54  11   1.8590361E-01   1.8590361E-01  
54  12   1.8590361E-01   1.8590361E-01  
54  13   1.9802938E-01   1.9802938E-01  
54  14   1.8590361E-01   1.8590361E-01  
54  15   1.8590361E-01   1.8590361E-01  
54  16   1.8590361E-01   1.8590361E-01  
54  17   1.8590361E-01   1.8590361E-01  
54  18   1.8590361E-01   1.8590361E-01  
54  19   1.8590361E-01   1.8590361E-01  
54  20   1.8590361E-01   1.8590361E-01  
54  21   1.8590361E-01   1.8590361E-01  
54  22   1.8590361E-01   1.8590361E-01  
54  23   1.8590361E-01   1.8590361E-01  
54  24   1.8619739E-01   1.8619739E-01  
54  25   1.8619739E-01   1.8619739E-01  
54  26   1.8590361E-01   1.8590361E-01  
54  27   1.8590361E-01   1.8590361E-01  
54  28   1.8590361E-01   1.8590361E-01  
54  29   1.8590361E-01   1.8590361E-01  
54  30   1.8590361E-01   1.8590361E-01  
54  31   1.8590361E-01   1.8590361E-01  
54  32   1.8590361E-01   1.8590361E-01  
54  33   1.8590361E-01   1.8590361E-01  
54  34   1.8590361E-01   1.8590361E-01  
54  35   1.8590361E-01   1.8590361E-01  
54  36   1.8590361E-01   1.8590361E-01  
54  37   1.9802938E-01   1.9802938E-01  
54  38   1.8590361E-01   1.8590361E-01  
54  39   1.8590361E-01   1.8590361E-01  
54  40   1.8590361E-01   1.8590361E-01  
55  1   1.8590361E-01   1.8590361E-01  
55  2   1.8590361E-01   1.8590361E-01  
55  3   1.8590361E-01   1.8590361E-01  
55  4   1.8590361E-01   1.8590361E-01  
55  5   1.8590361E-01   1.8590361E-01  
55  6   1.8590361E-01   1.8590361E-01  
55  7   1.8590361E-01   1.8590361E-01  
55  8   1.8590361E-01   1.8590361E-01  
55  9   1.8590361E-01   1.8590361E-01  
55  10   1.8619739E-01   1.8619739E-01  
55  11   1.8590361E-01   1.8590361E-01  
55  12   1.8590361E-01   1.8590361E-01  
55  13   1.8645341E-01   1.8645341E-01  
55  14   1.8590361E-01   1.8590361E-01  
55  15   1.8590361E-01   1.8590361E-01  
55  16   1.8590361E-01   1.8590361E-01  
55  17   1.8590361E-01   1.8590361E-01  
55  18   1.8590361E-01   1.8590361E-01  
55  19   1.9802938E-01   1.9802938E-01  
55  20   1.8590361E-01   1.8590361E-01  
55  21   1.8640755E-01   1.8640755E-01  
55  22   1.8590361E-01   1.8590361E-01  
55  23   1.8590361E-01   1.8590361E-01  
55  24   1.8619739E-01   1.8619739E-01  
55  25   1.8590361E-01   1.8590361E-01  
55  26   1.8590361E-01   1.8590361E-01  
55  27   1.8590361E-01   1.8590361E-01  
55  28   1.8590361E-01   1.8590361E-01  
55  29   1.9802938E-01   1.9802938E-01  
55  30   1.8590361E-01   1.8590361E-01  
55  31   1.8590361E-01   1.8590361E-01  
55  32   1.8590361E-01   1.8590361E-01  
55  33   1.8590361E-01   1.8590361E-01  
55  34   1.8590361E-01   1.8590361E-01  
55  35   1.8590361E-01   1.8590361E-01  
55  36   1.8590361E-01   1.8590361E-01  
55  37   1.9802938E-01   1.9802938E-01  
55  38   1.8590361E-01   1.8590361E-01  
55  39   1.8590361E-01   1.8590361E-01  
55  40   1.8590361E-01   1.8590361E-01  
4  1   1.0000000E+10   1.0000000E+10  
4  2   1.0000000E+10   1.0000000E+10  
4  3   1.0000000E+10   1.0000000E+10  
4  4   1.0000000E+10   1.0000000E+10  
4  5   1.0000000E+10   1.0000000E+10  
4  6   1.0000000E+10   1.0000000E+10  
4  7   6.5623840E-02   6.5623840E-02  
4  8   1.0000000E+10   1.0000000E+10  
4  9   1.0000000E+10   1.0000000E+10  
4  10   1.0000000E+10   1.0000000E+10  
4  11   1.0000000E+10   1.0000000E+10  
4  12   1.0000000E+10   1.0000000E+10  
4  13   1.5540369E-01   1.5540369E-01  
4  14   1.0000000E+10   1.0000000E+10  
4  15   1.0000000E+10   1.0000000E+10  
4  16   1.0000000E+10   1.0000000E+10  
4  17   1.0000000E+10   1.0000000E+10  
4  18   1.0000000E+10   1.0000000E+10  
4  19   1.0000000E+10   1.0000000E+10  
4  20   1.0000000E+10   1.0000000E+10  
4  21   1.6216146E-01   1.6216146E-01  
4  22   1.0000000E+10   1.0000000E+10  
4  23   1.0000000E+10   1.0000000E+10  
4  24   1.0000000E+10   1.0000000E+10  
4  25   1.0000000E+10   1.0000000E+10  
4  26   1.0000000E+10   1.0000000E+10  
4  27   1.0000000E+10   1.0000000E+10  
4  28   1.0000000E+10   1.0000000E+10  
4  29   1.0000000E+10   1.0000000E+10  
4  30   1.0000000E+10   1.0000000E+10  
4  31   1.0000000E+10   1.0000000E+10  
4  32   1.0000000E+10   1.0000000E+10  
4  33   9.5170900E-02   9.5170900E-02  
4  34   1.3912327E-01   1.3912327E-01  
4  35   1.0000000E+10   1.0000000E+10  
4  36   2.4391624E-01   2.4391624E-01  
4  37   1.0000000E+10   1.0000000E+10  
4  38   1.0000000E+10   1.0000000E+10  
4  39   1.0000000E+10   1.0000000E+10  
4  40   1.0000000E+10   1.0000000E+10  
56  1   1.8590361E-01   1.8590361E-01  
56  2   1.8590361E-01   1.8590361E-01  
56  3   1.8590361E-01   1.8590361E-01  
56  4   1.8590361E-01   1.8590361E-01  
56  5   1.8590361E-01   1.8590361E-01  
56  6   1.8590361E-01   1.8590361E-01  
56  7   1.9802938E-01   1.9802938E-01  
56  8   1.8619739E-01   1.8619739E-01  
56  9   1.8590361E-01   1.8590361E-01  
56  10   1.8619739E-01   1.8619739E-01  
56  11   1.8590361E-01   1.8590361E-01  
56  12   1.8590361E-01   1.8590361E-01  
56  13   1.8645341E-01   1.8645341E-01  
56  14   1.8590361E-01   1.8590361E-01  
56  15   1.8590361E-01   1.8590361E-01  
56  16   1.8590361E-01   1.8590361E-01  
56  17   1.8590361E-01   1.8590361E-01  
56  18   1.8590361E-01   1.8590361E-01  
56  19   1.9802938E-01   1.9802938E-01  
56  20   1.8590361E-01   1.8590361E-01  
56  21   1.8640755E-01   1.8640755E-01  
56  22   1.8590361E-01   1.8590361E-01  
56  23   1.8590361E-01   1.8590361E-01  
56  24   1.8619739E-01   1.8619739E-01  
56  25   1.8590361E-01   1.8590361E-01  
56  26   1.8590361E-01   1.8590361E-01  
56  27   1.8590361E-01   1.8590361E-01  
56  28   1.8590361E-01   1.8590361E-01  
56  29   1.8590361E-01   1.8590361E-01  
56  30   1.8590361E-01   1.8590361E-01  
56  31   1.8590361E-01   1.8590361E-01  
56  32   1.8590361E-01   1.8590361E-01  
56  33   1.8590361E-01   1.8590361E-01  
56  34   1.8590361E-01   1.8590361E-01  
56  35   1.8590361E-01   1.8590361E-01  
56  36   1.8590361E-01   1.8590361E-01  
56  37   1.9802938E-01   1.9802938E-01  
56  38   1.8590361E-01   1.8590361E-01  
56  39   1.8590361E-01   1.8590361E-01  
56  40   1.8590361E-01   1.8590361E-01  
57  1   1.8590361E-01   1.8590361E-01  
57  2   1.8590361E-01   1.8590361E-01  
57  3   1.8590361E-01   1.8590361E-01  
57  4   1.8590361E-01   1.8590361E-01  
57  5   1.8590361E-01   1.8590361E-01  
57  6   1.8590361E-01   1.8590361E-01  
57  7   1.9802938E-01   1.9802938E-01  
57  8   1.8619739E-01   1.8619739E-01  
57  9   1.8590361E-01   1.8590361E-01  
57  10   1.8590361E-01   1.8590361E-01  
57  11   1.8590361E-01   1.8590361E-01  
57  12   1.8590361E-01   1.8590361E-01  
57  13   1.8590361E-01   1.8590361E-01  
57  14   1.8590361E-01   1.8590361E-01  
57  15   1.8590361E-01   1.8590361E-01  
57  16   1.8590361E-01   1.8590361E-01  
57  17   1.8590361E-01   1.8590361E-01  
57  18   1.8590361E-01   1.8590361E-01  
57  19   1.9802938E-01   1.9802938E-01  
57  20   1.8590361E-01   1.8590361E-01  
57  21   1.8590361E-01   1.8590361E-01  
57  22   1.8590361E-01   1.8590361E-01  
57  23   1.8590361E-01   1.8590361E-01  
57  24   1.8619739E-01   1.8619739E-01  
57  25   1.8590361E-01   1.8590361E-01  
57  26   1.8590361E-01   1.8590361E-01  
57  27   1.8590361E-01   1.8590361E-01  
57  28   1.8590361E-01   1.8590361E-01  
57  29   1.8590361E-01   1.8590361E-01  
57  30   1.8590361E-01   1.8590361E-01  
57  31   1.8619739E-01   1.8619739E-01  
57  32   1.8590361E-01   1.8590361E-01  
57  33   1.8590361E-01   1.8590361E-01  
57  34   1.8590361E-01   1.8590361E-01  
57  35   1.8590361E-01   1.8590361E-01  
57  36   1.8590361E-01   1.8590361E-01  
57  37   1.9802938E-01   1.9802938E-01  
57  38   1.8590361E-01   1.8590361E-01  
57  39   1.8590361E-01   1.8590361E-01  
57  40   1.8590361E-01   1.8590361E-01  
9  1   1.7068778E-01   1.7068778E-01  
9  2   1.5878748E-01   1.5878748E-01  
9  3   2.4275288E-01   2.4275288E-01  
9  4   1.0000000E+10   1.0000000E+10  
9  5   1.6033542E-01   1.6033542E-01  
9  6   1.0000000E+10   1.0000000E+10  
9  7   2.5336364E-01   2.5336364E-01  
9  8   1.3772784E-01   1.3772784E-01  
9  9   1.0000000E+10   1.0000000E+10  
9  10   1.0000000E+10   1.0000000E+10  
9  11   1.0000000E+10   1.0000000E+10  
9  12   1.0000000E+10   1.0000000E+10  
9  13   1.0000000E+10   1.0000000E+10  
9  14   1.0000000E+10   1.0000000E+10  
9  15   1.0000000E+10   1.0000000E+10  
9  16   1.6725297E-01   1.6725297E-01  
9  17   1.0000000E+10   1.0000000E+10  
9  18   1.0000000E+10   1.0000000E+10  
9  19   1.0000000E+10   1.0000000E+10  
9  20   1.0000000E+10   1.0000000E+10  
9  21   2.6064949E-01   2.6064949E-01  
9  22   1.3631111E-01   1.3631111E-01  
9  23   2.3706200E-01   2.3706200E-01  
9  24   1.0000000E+10   1.0000000E+10  
9  25   2.5613989E-01   2.5613989E-01  
9  26   1.6510289E-01   1.6510289E-01  
9  27   2.6225990E-01   2.6225990E-01  
9  28   1.3804699E-01   1.3804699E-01  
9  29   1.0000000E+10   1.0000000E+10  
9  30   2.3981479E-01   2.3981479E-01  
9  31   1.4006621E-01   1.4006621E-01  
9  32   1.0000000E+10   1.0000000E+10  
9  33   1.0000000E+10   1.0000000E+10  
9  34   1.7443993E-01   1.7443993E-01  
9  35   1.2551618E-01   1.2551618E-01  
9  36   1.0000000E+10   1.0000000E+10  
9  37   2.3764096E-01   2.3764096E-01  
9  38   1.3853296E-01   1.3853296E-01  
9  39   1.5701479E-01   1.5701479E-01  
9  40   1.7681378E-01   1.7681378E-01  
58  1   1.8590361E-01   1.8590361E-01  
58  2   1.8619739E-01   1.8619739E-01  
58  3   1.8590361E-01   1.8590361E-01  
58  4   1.8590361E-01   1.8590361E-01  
58  5   1.8590361E-01   1.8590361E-01  
58  6   1.8590361E-01   1.8590361E-01  
58  7   1.8590361E-01   1.8590361E-01  
58  8   1.8590361E-01   1.8590361E-01  
58  9   1.8590361E-01   1.8590361E-01  
58  10   1.8590361E-01   1.8590361E-01  
58  11   1.8590361E-01   1.8590361E-01  
58  12   1.8590361E-01   1.8590361E-01  
58  13   1.8590361E-01   1.8590361E-01  
58  14   1.8590361E-01   1.8590361E-01  
58  15   1.8590361E-01   1.8590361E-01  
58  16   1.8590361E-01   1.8590361E-01  
58  17   1.8590361E-01   1.8590361E-01  
58  18   1.8590361E-01   1.8590361E-01  
58  19   1.8590361E-01   1.8590361E-01  
58  20   1.8590361E-01   1.8590361E-01  
58  21   1.8590361E-01   1.8590361E-01  
58  22   1.8590361E-01   1.8590361E-01  
58  23   1.8590361E-01   1.8590361E-01  
58  24   1.8619739E-01   1.8619739E-01  
58  25   1.8590361E-01   1.8590361E-01  
58  26   1.8590361E-01   1.8590361E-01  
58  27   1.8590361E-01   1.8590361E-01  
58  28   1.8590361E-01   1.8590361E-01  
58  29   1.8590361E-01   1.8590361E-01  
58  30   1.8590361E-01   1.8590361E-01  
58  31   1.8590361E-01   1.8590361E-01  
58  32   1.8590361E-01   1.8590361E-01  
58  33   1.8590361E-01   1.8590361E-01  
58  34   1.8590361E-01   1.8590361E-01  
58  35   1.8590361E-01   1.8590361E-01  
58  36   1.8590361E-01   1.8590361E-01  
58  37   1.9802938E-01   1.9802938E-01  
58  38   1.9802938E-01   1.9802938E-01  
58  39   1.8590361E-01   1.8590361E-01  
58  40   1.8590361E-01   1.8590361E-01  
59  1   1.8590361E-01   1.8590361E-01  
59  2   1.8619739E-01   1.8619739E-01  
59  3   1.8590361E-01   1.8590361E-01  
59  4   1.8590361E-01   1.8590361E-01  
59  5   1.8590361E-01   1.8590361E-01  
59  6   1.8590361E-01   1.8590361E-01  
59  7   1.8590361E-01   1.8590361E-01  
59  8   1.8590361E-01   1.8590361E-01  
59  9   1.8590361E-01   1.8590361E-01  
59  10   1.8590361E-01   1.8590361E-01  
59  11   1.8590361E-01   1.8590361E-01  
59  12   1.8590361E-01   1.8590361E-01  
59  13   1.9802938E-01   1.9802938E-01  
59  14   1.8590361E-01   1.8590361E-01  
59  15   1.8590361E-01   1.8590361E-01  
59  16   1.8590361E-01   1.8590361E-01  
59  17   1.8590361E-01   1.8590361E-01  
59  18   1.8590361E-01   1.8590361E-01  
59  19   1.8590361E-01   1.8590361E-01  
59  20   1.8590361E-01   1.8590361E-01  
59  21   1.8590361E-01   1.8590361E-01  
59  22   1.8590361E-01   1.8590361E-01  
59  23   1.8590361E-01   1.8590361E-01  
59  24   1.8619739E-01   1.8619739E-01  
59  25   1.8590361E-01   1.8590361E-01  
59  26   1.8590361E-01   1.8590361E-01  
59  27   1.8590361E-01   1.8590361E-01  
59  28   1.8590361E-01   1.8590361E-01  
59  29   1.8645341E-01   1.8645341E-01  
59  30   1.8590361E-01   1.8590361E-01  
59  31   1.8590361E-01   1.8590361E-01  
59  32   1.8590361E-01   1.8590361E-01  
59  33   1.8590361E-01   1.8590361E-01  
59  34   1.8590361E-01   1.8590361E-01  
59  35   1.8590361E-01   1.8590361E-01  
59  36   1.8590361E-01   1.8590361E-01  
59  37   1.8590361E-01   1.8590361E-01  
59  38   1.9802938E-01   1.9802938E-01  
59  39   1.8590361E-01   1.8590361E-01  
59  40   1.8590361E-01   1.8590361E-01  
60  1   1.8590361E-01   1.8590361E-01  
60  2   1.8590361E-01   1.8590361E-01  
60  3   1.8590361E-01   1.8590361E-01  
60  4   1.8590361E-01   1.8590361E-01  
60  5   1.8590361E-01   1.8590361E-01  
60  6   1.8590361E-01   1.8590361E-01  
60  7   1.8712310E-01   1.8712310E-01  
60  8   1.8590361E-01   1.8590361E-01  
60  9   1.8590361E-01   1.8590361E-01  
60  10   1.8590361E-01   1.8590361E-01  
60  11   1.8590361E-01   1.8590361E-01  
60  12   1.8590361E-01   1.8590361E-01  
60  13   1.8590361E-01   1.8590361E-01  
60  14   1.8590361E-01   1.8590361E-01  
60  15   1.8590361E-01   1.8590361E-01  
60  16   1.8590361E-01   1.8590361E-01  
60  17   1.8590361E-01   1.8590361E-01  
60  18   1.8590361E-01   1.8590361E-01  
60  19   1.8590361E-01   1.8590361E-01  
60  20   1.8590361E-01   1.8590361E-01  
60  21   1.8590361E-01   1.8590361E-01  
60  22   1.8590361E-01   1.8590361E-01  
60  23   1.8590361E-01   1.8590361E-01  
60  24   1.8619739E-01   1.8619739E-01  
60  25   1.8590361E-01   1.8590361E-01  
60  26   1.8590361E-01   1.8590361E-01  
60  27   1.8590361E-01   1.8590361E-01  
60  28   1.8590361E-01   1.8590361E-01  
60  29   1.8590361E-01   1.8590361E-01  
60  30   1.8590361E-01   1.8590361E-01  
60  31   1.8590361E-01   1.8590361E-01  
60  32   1.8590361E-01   1.8590361E-01  
60  33   1.8590361E-01   1.8590361E-01  
60  34   1.8590361E-01   1.8590361E-01  
60  35   1.8590361E-01   1.8590361E-01  
60  36   1.8590361E-01   1.8590361E-01  
60  37   1.8590361E-01   1.8590361E-01  
60  38   1.8590361E-01   1.8590361E-01  
60  39   1.8590361E-01   1.8590361E-01  
60  40   1.8590361E-01   1.8590361E-01  
3  1   1.0000000E+10   1.0000000E+10  
3  2   1.0000000E+10   1.0000000E+10  
3  3   1.0000000E+10   1.0000000E+10  
3  4   1.0000000E+10   1.0000000E+10  
3  5   1.0000000E+10   1.0000000E+10  
3  6   1.0000000E+10   1.0000000E+10  
3  7   1.0000000E+10   1.0000000E+10  
3  8   1.0000000E+10   1.0000000E+10  
3  9   1.0000000E+10   1.0000000E+10  
3  10   1.0000000E+10   1.0000000E+10  
3  11   1.0000000E+10   1.0000000E+10  
3  12   1.0000000E+10   1.0000000E+10  
3  13   1.0000000E+10   1.0000000E+10  
3  14   1.0000000E+10   1.0000000E+10  
3  15   1.0000000E+10   1.0000000E+10  
3  16   1.0000000E+10   1.0000000E+10  
3  17   1.0000000E+10   1.0000000E+10  
3  18   1.0000000E+10   1.0000000E+10  
3  19   1.0000000E+10   1.0000000E+10  
3  20   1.0000000E+10   1.0000000E+10  
3  21   1.0000000E+10   1.0000000E+10  
3  22   1.0000000E+10   1.0000000E+10  
3  23   1.0000000E+10   1.0000000E+10  
3  24   1.0000000E+10   1.0000000E+10  
3  25   1.0000000E+10   1.0000000E+10  
3  26   1.0000000E+10   1.0000000E+10  
3  27   1.0000000E+10   1.0000000E+10  
3  28   1.0000000E+10   1.0000000E+10  
3  29   1.0000000E+10   1.0000000E+10  
3  30   1.0000000E+10   1.0000000E+10  
3  31   1.0000000E+10   1.0000000E+10  
3  32   1.0000000E+10   1.0000000E+10  
3  33   1.0000000E+10   1.0000000E+10  
3  34   1.0000000E+10   1.0000000E+10  
3  35   1.0000000E+10   1.0000000E+10  
